SK_ID_CURR,PREDICT
306660.0,1.0
306664.0,0.98
306670.0,0.96
306699.0,0.97
306701.0,0.84
306712.0,0.92
306716.0,0.81
306727.0,0.89
306729.0,0.77
306735.0,0.84
306739.0,0.89
306756.0,0.96
306757.0,0.89
306767.0,0.9
306775.0,0.77
306795.0,0.85
306799.0,0.99
306800.0,0.6
306805.0,1.0
306812.0,0.79
306820.0,0.79
306840.0,0.98
306845.0,1.0
306848.0,0.89
306856.0,1.0
306862.0,0.95
306863.0,0.57
306868.0,0.66
306873.0,0.62
306876.0,1.0
306893.0,0.8
306896.0,1.0
306899.0,0.83
306907.0,0.98
306908.0,0.98
306917.0,0.9
306927.0,0.86
306930.0,0.8
306935.0,0.87
306942.0,0.94
306951.0,0.92
306961.0,0.99
306970.0,1.0
306972.0,0.95
306973.0,0.95
306976.0,0.87
306978.0,0.92
306990.0,0.92
306992.0,0.98
306995.0,0.78
307001.0,1.0
307004.0,0.91
307005.0,0.97
307006.0,0.89
307010.0,0.96
307011.0,0.93
307014.0,0.93
307016.0,0.96
307022.0,0.84
307027.0,1.0
307052.0,1.0
307061.0,0.98
307072.0,1.0
307078.0,0.96
307111.0,0.99
307112.0,0.94
307134.0,0.94
307143.0,0.91
307147.0,0.93
307148.0,0.83
307162.0,0.98
307166.0,0.85
307168.0,0.76
307174.0,0.9
307177.0,0.91
307197.0,0.94
307198.0,0.87
307199.0,0.98
307205.0,0.77
307207.0,0.91
307210.0,0.9
307212.0,0.93
307223.0,0.67
307224.0,1.0
307236.0,1.0
307241.0,1.0
307242.0,0.87
307259.0,0.96
307271.0,1.0
307274.0,0.98
307281.0,0.93
307288.0,0.96
307294.0,0.89
307302.0,0.97
307308.0,0.91
307313.0,0.87
307344.0,0.99
307350.0,0.94
307366.0,0.95
307372.0,0.46
307373.0,0.87
307374.0,0.98
307378.0,0.81
307384.0,0.96
307398.0,0.85
307406.0,0.95
307416.0,0.99
307420.0,0.89
307424.0,0.65
307427.0,0.95
307429.0,0.95
307436.0,0.97
307456.0,0.99
307491.0,0.97
307494.0,0.88
307496.0,0.98
307500.0,0.68
307504.0,0.62
307509.0,0.93
307511.0,0.86
307520.0,0.82
307527.0,0.81
307537.0,0.99
307539.0,0.8
307558.0,0.8
307561.0,1.0
307575.0,0.92
307577.0,0.95
307588.0,0.94
307636.0,0.93
307639.0,0.94
307641.0,0.63
307646.0,0.68
307653.0,0.97
307661.0,0.85
307669.0,0.96
307674.0,1.0
307678.0,0.81
307691.0,0.91
307697.0,0.91
307699.0,0.98
307702.0,0.88
307708.0,0.95
307712.0,0.98
307716.0,0.98
307729.0,0.97
307753.0,1.0
307765.0,0.99
307781.0,0.78
307787.0,1.0
307788.0,0.9
307798.0,0.98
307799.0,0.88
307800.0,0.89
307801.0,0.9
307804.0,0.86
307816.0,0.96
307820.0,0.86
307824.0,0.84
307828.0,0.69
307832.0,0.92
307836.0,0.91
307842.0,0.97
307851.0,0.94
307856.0,0.87
307861.0,0.83
307879.0,1.0
307904.0,0.99
307911.0,0.7
307912.0,0.96
307913.0,0.94
307922.0,0.96
307924.0,1.0
307925.0,0.97
307929.0,1.0
307933.0,0.91
307945.0,0.63
307948.0,0.77
307961.0,0.89
307962.0,0.91
307963.0,0.92
307971.0,0.84
307983.0,0.93
307984.0,1.0
307988.0,0.92
307993.0,0.92
307994.0,0.95
308007.0,1.0
308008.0,0.95
308018.0,0.93
308023.0,0.92
308026.0,0.91
308028.0,1.0
308030.0,0.77
308034.0,0.85
308053.0,0.89
308065.0,0.84
308095.0,0.71
308096.0,0.9
308100.0,0.97
308114.0,0.67
308116.0,0.84
308120.0,0.94
308128.0,1.0
308132.0,0.96
308134.0,1.0
308140.0,0.88
308142.0,0.73
308164.0,0.6
308168.0,0.96
308169.0,0.97
308171.0,0.95
308176.0,0.87
308177.0,1.0
308179.0,0.89
308180.0,1.0
308184.0,0.49
308188.0,0.92
308189.0,0.82
308190.0,0.9
308200.0,1.0
308210.0,0.93
308211.0,0.93
308218.0,0.92
308220.0,0.87
308228.0,0.98
308231.0,0.9
308236.0,0.86
308247.0,0.72
308251.0,0.93
308260.0,0.95
308266.0,0.99
308267.0,0.9
308280.0,0.91
308298.0,0.97
308301.0,0.76
308309.0,0.92
308312.0,0.91
308325.0,0.96
308334.0,0.85
308339.0,0.84
308346.0,1.0
308359.0,0.87
308360.0,0.96
308380.0,0.96
308391.0,1.0
308403.0,0.81
308408.0,0.86
308410.0,0.95
308415.0,0.96
308420.0,0.95
308427.0,0.9
308442.0,0.95
308447.0,0.98
308462.0,0.7
308464.0,0.93
308465.0,0.82
308467.0,0.98
308468.0,0.95
308476.0,1.0
308488.0,1.0
308498.0,0.97
308504.0,0.78
308507.0,0.84
308509.0,0.81
308521.0,1.0
308536.0,0.92
308537.0,0.8
308543.0,0.99
308547.0,0.77
308559.0,0.96
308565.0,0.79
308569.0,0.99
308584.0,0.88
308591.0,0.95
308608.0,0.92
308610.0,0.96
308613.0,0.9
308618.0,0.93
308623.0,0.97
308632.0,0.85
308636.0,1.0
308641.0,0.82
308643.0,0.85
308664.0,0.91
308678.0,0.79
308679.0,0.82
308691.0,0.85
308692.0,0.96
308701.0,0.84
308709.0,1.0
308711.0,0.93
308719.0,0.93
308723.0,0.99
308727.0,0.8
308732.0,0.9
308738.0,0.79
308747.0,0.82
308749.0,0.95
308755.0,0.89
308756.0,1.0
308761.0,0.76
308779.0,0.73
308780.0,1.0
308784.0,0.73
308789.0,0.94
308807.0,0.82
308818.0,1.0
308819.0,0.94
308822.0,0.98
308827.0,0.69
308831.0,1.0
308833.0,0.99
308842.0,0.97
308868.0,0.93
308871.0,0.84
308881.0,0.85
308889.0,0.89
308892.0,1.0
308900.0,0.77
308903.0,0.84
308912.0,0.9
308916.0,0.58
308919.0,0.8
308920.0,0.97
308921.0,0.97
308928.0,0.97
308929.0,1.0
308934.0,0.95
308940.0,0.98
308941.0,0.93
308946.0,0.97
308956.0,0.95
308958.0,0.82
308963.0,0.8
308965.0,1.0
308971.0,0.84
308977.0,0.87
308985.0,0.88
308987.0,0.88
308995.0,0.85
309005.0,0.92
309007.0,0.93
309015.0,0.89
309016.0,0.88
309018.0,0.77
309019.0,0.95
309035.0,0.87
309042.0,0.94
309044.0,0.75
309052.0,0.96
309061.0,0.99
309064.0,0.94
309072.0,0.9
309075.0,0.94
309083.0,0.92
309099.0,0.94
309124.0,0.77
309125.0,0.96
309146.0,0.83
309159.0,0.64
309161.0,0.93
309168.0,0.82
309180.0,0.98
309185.0,0.99
309195.0,0.94
309198.0,0.96
309200.0,0.91
309202.0,0.79
309204.0,0.94
309213.0,0.91
309227.0,0.82
309234.0,0.79
309241.0,0.94
309242.0,0.92
309244.0,0.91
309246.0,0.98
309250.0,0.94
309251.0,1.0
309274.0,0.87
309276.0,0.98
309280.0,0.89
309298.0,1.0
309301.0,0.89
309302.0,0.79
309326.0,0.97
309335.0,0.79
309341.0,0.97
309343.0,0.95
309344.0,0.94
309354.0,0.89
309362.0,0.9
309399.0,0.96
309406.0,1.0
309409.0,0.94
309411.0,1.0
309418.0,0.93
309421.0,0.98
309435.0,0.97
309443.0,0.96
309455.0,0.77
309462.0,0.77
309473.0,0.98
309476.0,0.95
309478.0,0.86
309493.0,0.6
309502.0,0.98
309508.0,0.96
309526.0,0.97
309536.0,0.81
309544.0,0.95
309547.0,0.98
309555.0,0.87
309562.0,0.9
309569.0,0.96
309574.0,0.9
309577.0,0.79
309578.0,0.96
309579.0,0.93
309585.0,0.98
309588.0,0.95
309603.0,0.76
309604.0,0.87
309617.0,0.97
309620.0,0.92
309623.0,0.72
309648.0,0.99
309665.0,1.0
309682.0,0.92
309694.0,0.85
309702.0,0.85
309711.0,0.9
309713.0,0.92
309729.0,0.74
309735.0,0.92
309744.0,0.81
309749.0,1.0
309750.0,0.74
309759.0,1.0
309761.0,0.91
309770.0,0.95
309776.0,0.96
309777.0,0.83
309789.0,0.95
309790.0,0.92
309800.0,0.96
309813.0,0.84
309814.0,0.89
309815.0,0.96
309825.0,0.98
309826.0,0.81
309829.0,0.99
309831.0,0.81
309837.0,0.78
309846.0,0.86
309849.0,0.94
309855.0,0.91
309860.0,0.96
309879.0,0.74
309882.0,0.94
309887.0,0.69
309892.0,0.99
309895.0,0.96
309902.0,0.92
309915.0,0.82
309923.0,0.95
309941.0,0.92
309942.0,0.97
309945.0,0.84
309950.0,0.94
309955.0,0.96
309963.0,0.91
309964.0,0.95
309967.0,0.83
309969.0,0.68
309971.0,0.92
309978.0,0.98
309987.0,1.0
309990.0,0.95
309992.0,0.94
309993.0,0.92
310010.0,0.99
310012.0,0.95
310017.0,0.86
310018.0,0.99
310022.0,0.95
310031.0,0.83
310033.0,0.88
310034.0,0.98
310038.0,0.88
310044.0,0.98
310062.0,0.68
310071.0,0.95
310075.0,0.82
310082.0,1.0
310093.0,0.95
310101.0,0.95
310106.0,0.95
310118.0,0.92
310123.0,0.84
310126.0,0.94
310130.0,0.91
310141.0,0.86
310145.0,0.96
310148.0,0.87
310150.0,0.91
310159.0,0.99
310162.0,0.97
310163.0,0.92
310166.0,0.77
310167.0,0.74
310170.0,0.89
310181.0,0.96
310187.0,0.96
310191.0,0.76
310192.0,0.89
310197.0,0.91
310200.0,0.84
310201.0,0.93
310203.0,0.89
310204.0,0.93
310213.0,0.95
310215.0,1.0
310218.0,0.93
310236.0,0.87
310238.0,0.75
310241.0,0.96
310245.0,1.0
310252.0,0.96
310259.0,0.74
310260.0,0.91
310261.0,0.93
310262.0,0.97
310274.0,1.0
310294.0,1.0
310296.0,0.99
310298.0,0.98
310306.0,1.0
310307.0,0.92
310316.0,0.91
310329.0,0.99
310338.0,0.99
310342.0,0.94
310343.0,0.6
310360.0,0.97
310362.0,0.98
310378.0,0.87
310379.0,0.78
310383.0,0.94
310385.0,0.89
310387.0,0.98
310388.0,0.84
310400.0,0.99
310408.0,0.88
310414.0,0.74
310423.0,1.0
310424.0,0.97
310428.0,0.9
310432.0,0.97
310456.0,0.97
310463.0,0.99
310475.0,0.92
310476.0,0.52
310482.0,0.98
310485.0,0.98
310490.0,0.93
310496.0,0.93
310505.0,1.0
310519.0,0.84
310546.0,0.98
310547.0,0.76
310553.0,0.94
310555.0,0.86
310556.0,0.97
310568.0,1.0
310573.0,1.0
310574.0,0.97
310577.0,0.96
310580.0,0.87
310581.0,0.77
310583.0,0.99
310586.0,0.89
310591.0,0.95
310598.0,0.98
310606.0,0.98
310628.0,0.93
310634.0,0.94
310638.0,0.95
310646.0,0.86
310648.0,0.97
310654.0,0.9
310659.0,0.86
310663.0,0.99
310669.0,0.89
310670.0,0.99
310674.0,0.94
310691.0,0.99
310693.0,0.99
310702.0,1.0
310706.0,0.93
310709.0,0.93
310711.0,0.76
310720.0,0.95
310739.0,0.97
310742.0,0.94
310743.0,0.64
310752.0,0.98
310753.0,0.84
310757.0,0.97
310763.0,0.76
310764.0,0.99
310769.0,0.82
310771.0,0.88
310775.0,0.88
310779.0,0.84
310781.0,0.97
310784.0,0.84
310793.0,1.0
310794.0,1.0
310816.0,0.9
310823.0,0.87
310837.0,0.79
310856.0,1.0
310865.0,0.84
310866.0,0.66
310872.0,0.98
310877.0,0.97
310879.0,0.82
310883.0,0.77
310884.0,0.99
310908.0,0.76
310928.0,0.89
310935.0,0.97
310954.0,0.89
310964.0,0.97
310971.0,0.92
310972.0,0.89
310983.0,0.89
310988.0,0.89
310994.0,0.92
311003.0,1.0
311020.0,0.89
311024.0,0.81
311037.0,0.63
311064.0,0.76
311070.0,0.96
311086.0,1.0
311087.0,0.74
311108.0,0.72
311110.0,0.9
311115.0,0.99
311116.0,1.0
311117.0,0.99
311128.0,0.97
311136.0,0.78
311146.0,0.64
311155.0,0.97
311157.0,0.94
311159.0,0.95
311170.0,1.0
311184.0,0.7
311199.0,0.87
311208.0,0.72
311209.0,0.77
311220.0,0.8
311230.0,0.73
311233.0,0.69
311241.0,0.99
311261.0,0.91
311262.0,0.87
311268.0,0.64
311277.0,0.92
311296.0,0.91
311298.0,0.72
311310.0,0.99
311313.0,0.84
311316.0,0.88
311324.0,0.75
311327.0,0.84
311331.0,0.99
311335.0,0.86
311343.0,0.89
311346.0,0.95
311357.0,0.89
311358.0,0.89
311365.0,0.91
311370.0,0.96
311376.0,0.69
311380.0,0.97
311393.0,0.77
311399.0,0.93
311404.0,0.94
311409.0,0.88
311425.0,0.6
311436.0,0.88
311455.0,0.99
311459.0,0.99
311475.0,0.99
311499.0,0.99
311509.0,0.96
311518.0,0.95
311535.0,1.0
311536.0,0.9
311540.0,0.97
311542.0,0.89
311552.0,0.99
311562.0,0.89
311580.0,0.85
311583.0,0.76
311588.0,1.0
311595.0,0.96
311601.0,0.99
311605.0,0.99
311609.0,0.67
311612.0,0.95
311621.0,0.95
311623.0,0.67
311625.0,0.94
311636.0,0.85
311637.0,1.0
311646.0,0.99
311648.0,0.91
311654.0,0.86
311663.0,0.85
311676.0,0.81
311679.0,0.84
311683.0,0.91
311685.0,0.81
311691.0,0.98
311695.0,0.66
311700.0,0.9
311710.0,0.96
311714.0,0.9
311716.0,0.95
311725.0,0.96
311727.0,0.96
311728.0,0.97
311737.0,0.83
311738.0,0.91
311743.0,1.0
311746.0,0.96
311747.0,1.0
311761.0,0.93
311765.0,0.87
311773.0,0.95
311776.0,0.67
311786.0,0.91
311801.0,0.8
311820.0,0.89
311822.0,0.87
311829.0,0.82
311835.0,0.93
311846.0,0.97
311851.0,0.95
311854.0,0.8
311872.0,0.96
311875.0,0.77
311888.0,0.81
311916.0,0.91
311928.0,0.75
311931.0,0.84
311933.0,0.85
311934.0,0.79
311948.0,0.96
311949.0,1.0
311950.0,0.55
311952.0,0.98
311954.0,0.98
311962.0,0.91
311965.0,0.78
311968.0,0.96
311976.0,0.95
311977.0,0.96
311983.0,0.81
311989.0,0.74
311996.0,0.95
311999.0,0.96
312007.0,0.99
312022.0,0.96
312023.0,0.89
312034.0,0.95
312042.0,0.91
312049.0,0.61
312077.0,0.94
312088.0,0.98
312091.0,0.99
312114.0,0.77
312115.0,0.83
312117.0,0.99
312119.0,0.73
312126.0,0.95
312127.0,0.95
312134.0,1.0
312164.0,0.94
312176.0,0.95
312178.0,0.94
312184.0,0.84
312185.0,1.0
312186.0,1.0
312191.0,0.74
312197.0,0.89
312213.0,0.93
312223.0,1.0
312224.0,0.94
312225.0,1.0
312226.0,0.97
312231.0,0.84
312239.0,0.98
312251.0,0.66
312271.0,0.88
312278.0,0.88
312281.0,0.72
312289.0,0.93
312291.0,0.53
312301.0,0.92
312302.0,0.96
312316.0,0.96
312324.0,0.97
312338.0,0.76
312361.0,0.8
312363.0,0.96
312368.0,0.77
312382.0,0.8
312384.0,1.0
312390.0,0.96
312395.0,0.99
312396.0,0.95
312400.0,0.97
312406.0,0.93
312412.0,0.8
312414.0,0.9
312417.0,0.85
312425.0,0.98
312428.0,0.9
312431.0,0.92
312437.0,1.0
312442.0,0.95
312451.0,0.97
312460.0,0.86
312464.0,0.96
312466.0,0.93
312470.0,0.92
312473.0,0.96
312490.0,0.92
312493.0,1.0
312503.0,0.95
312509.0,1.0
312520.0,0.95
312528.0,0.88
312543.0,0.93
312544.0,0.89
312553.0,0.95
312558.0,1.0
312565.0,0.89
312568.0,0.92
312579.0,0.94
312581.0,0.97
312582.0,0.99
312596.0,0.98
312597.0,0.95
312598.0,0.92
312617.0,0.87
312627.0,0.88
312635.0,0.69
312637.0,0.99
312639.0,0.97
312640.0,0.7
312642.0,0.93
312651.0,0.89
312663.0,0.92
312668.0,0.97
312685.0,0.98
312691.0,0.83
312693.0,0.92
312710.0,0.86
312711.0,0.67
312712.0,0.85
312720.0,0.98
312746.0,0.93
312763.0,0.89
312770.0,0.99
312791.0,1.0
312795.0,0.83
312796.0,0.9
312797.0,0.96
312804.0,0.97
312812.0,0.87
312813.0,0.84
312825.0,0.92
312827.0,0.85
312841.0,0.98
312842.0,0.98
312845.0,0.9
312856.0,0.97
312866.0,0.91
312870.0,0.95
312879.0,1.0
312895.0,0.91
312901.0,0.9
312909.0,0.96
312910.0,0.95
312916.0,0.84
312926.0,1.0
312942.0,0.86
312946.0,0.77
312950.0,1.0
312952.0,0.99
312963.0,0.89
312968.0,0.85
312976.0,0.95
312980.0,0.82
312984.0,0.97
312987.0,0.8
312994.0,0.73
312996.0,0.96
312997.0,0.96
313019.0,0.88
313020.0,0.94
313028.0,0.94
313041.0,1.0
313045.0,0.69
313048.0,0.92
313052.0,0.96
313062.0,0.77
313063.0,0.85
313066.0,0.95
313071.0,0.86
313085.0,0.94
313099.0,0.8
313109.0,1.0
313131.0,0.79
313139.0,0.9
313141.0,0.89
313142.0,0.87
313145.0,0.96
313153.0,0.95
313157.0,0.96
313161.0,0.99
313165.0,0.76
313179.0,0.96
313208.0,0.9
313228.0,0.97
313236.0,0.92
313243.0,0.86
313245.0,0.96
313249.0,0.87
313275.0,0.92
313276.0,0.99
313280.0,0.95
313284.0,0.98
313285.0,0.79
313292.0,0.63
313297.0,0.93
313304.0,1.0
313322.0,0.93
313323.0,0.98
313325.0,0.88
313326.0,1.0
313334.0,0.83
313336.0,0.8
313337.0,1.0
313339.0,0.93
313340.0,0.88
313341.0,0.99
313343.0,1.0
313346.0,0.97
313348.0,0.98
313359.0,0.97
313365.0,0.94
313375.0,0.91
313381.0,0.97
313382.0,0.82
313389.0,0.95
313390.0,0.9
313391.0,1.0
313410.0,1.0
313416.0,0.97
313417.0,0.96
313426.0,0.96
313429.0,1.0
313469.0,0.91
313479.0,0.94
313485.0,1.0
313494.0,0.95
313496.0,0.96
313501.0,1.0
313506.0,0.94
313521.0,0.92
313524.0,0.95
313538.0,0.87
313550.0,0.97
313557.0,0.95
313573.0,0.97
313583.0,0.94
313592.0,0.91
313602.0,0.96
313604.0,0.94
313606.0,0.89
313617.0,0.94
313622.0,0.95
313625.0,0.98
313638.0,0.85
313639.0,0.95
313645.0,0.83
313655.0,0.93
313656.0,0.96
313663.0,0.96
313669.0,0.82
313670.0,0.88
313676.0,0.84
313689.0,1.0
313699.0,0.99
313711.0,0.77
313720.0,0.86
313731.0,1.0
313736.0,0.84
313741.0,0.82
313744.0,0.98
313749.0,0.89
313750.0,0.99
313753.0,0.97
313763.0,0.99
313765.0,0.96
313776.0,0.9
313778.0,0.98
313781.0,0.81
313786.0,0.97
313787.0,0.7
313795.0,0.91
313809.0,0.91
313810.0,0.85
313811.0,0.98
313818.0,0.95
313825.0,0.91
313830.0,0.95
313831.0,0.9
313834.0,0.98
313837.0,0.88
313841.0,0.93
313859.0,0.86
313882.0,0.97
313887.0,0.98
313900.0,0.75
313902.0,0.99
313906.0,0.8
313930.0,0.97
313932.0,0.99
313943.0,1.0
313944.0,0.96
313957.0,0.95
313970.0,0.79
313980.0,0.79
313982.0,0.97
313999.0,0.96
314000.0,0.89
314003.0,1.0
314004.0,0.92
314005.0,0.98
314007.0,0.89
314010.0,0.94
314011.0,0.74
314016.0,0.88
314023.0,0.87
314024.0,0.97
314031.0,0.65
314038.0,0.85
314041.0,0.89
314061.0,0.74
314073.0,0.91
314091.0,0.99
314097.0,1.0
314099.0,0.96
314107.0,0.96
314124.0,0.87
314127.0,0.94
314131.0,0.88
314132.0,0.9
314137.0,0.8
314139.0,0.89
314143.0,1.0
314149.0,0.9
314153.0,0.96
314154.0,0.76
314160.0,0.94
314167.0,0.89
314171.0,0.88
314182.0,0.75
314190.0,0.93
314194.0,0.95
314198.0,0.66
314211.0,0.97
314220.0,0.97
314245.0,0.86
314247.0,0.76
314256.0,0.88
314259.0,0.92
314267.0,1.0
314271.0,0.83
314278.0,0.87
314282.0,0.97
314283.0,0.81
314294.0,0.92
314298.0,0.92
314299.0,0.94
314306.0,0.95
314307.0,0.95
314308.0,0.97
314309.0,0.8
314317.0,0.82
314323.0,0.81
314332.0,0.84
314334.0,0.76
314335.0,0.97
314337.0,0.97
314343.0,0.91
314344.0,0.81
314346.0,0.86
314351.0,0.88
314354.0,0.91
314355.0,0.91
314359.0,0.98
314364.0,0.97
314366.0,0.97
314367.0,0.8
314374.0,0.95
314376.0,0.87
314387.0,0.96
314405.0,0.99
314412.0,0.86
314418.0,0.92
314429.0,0.71
314438.0,0.95
314442.0,0.89
314477.0,1.0
314480.0,1.0
314486.0,0.92
314487.0,0.72
314488.0,1.0
314490.0,0.89
314523.0,0.7
314528.0,0.94
314535.0,0.98
314542.0,0.77
314560.0,0.96
314585.0,0.99
314594.0,0.95
314596.0,0.98
314601.0,1.0
314603.0,0.94
314612.0,0.96
314615.0,0.95
314619.0,0.86
314621.0,0.89
314627.0,0.83
314629.0,0.9
314635.0,0.97
314639.0,1.0
314646.0,0.86
314650.0,0.82
314661.0,0.94
314690.0,0.75
314699.0,0.99
314705.0,0.98
314709.0,0.85
314710.0,0.66
314711.0,0.88
314714.0,0.96
314719.0,0.76
314722.0,0.86
314723.0,0.75
314729.0,0.97
314732.0,0.91
314734.0,0.96
314746.0,0.93
314761.0,1.0
314769.0,0.94
314773.0,0.87
314774.0,0.94
314776.0,0.86
314780.0,0.82
314785.0,0.84
314789.0,1.0
314796.0,0.85
314810.0,0.96
314812.0,0.89
314817.0,0.95
314822.0,0.93
314840.0,0.99
314843.0,0.98
314853.0,0.95
314856.0,0.87
314862.0,0.83
314864.0,0.92
314878.0,0.88
314894.0,0.94
314906.0,0.96
314912.0,0.88
314914.0,0.94
314933.0,0.96
314941.0,0.9
314949.0,0.8
314950.0,0.98
314952.0,0.88
314961.0,0.73
314970.0,0.86
314972.0,0.72
314975.0,0.99
314985.0,0.93
314986.0,0.9
314991.0,0.94
314995.0,0.68
314997.0,0.41
315003.0,0.82
315035.0,0.54
315038.0,0.87
315040.0,0.92
315046.0,0.99
315053.0,0.94
315054.0,1.0
315060.0,1.0
315061.0,0.62
315067.0,1.0
315076.0,0.98
315079.0,0.92
315083.0,0.76
315084.0,0.97
315092.0,0.82
315095.0,0.98
315112.0,0.95
315122.0,0.96
315123.0,0.9
315125.0,0.86
315136.0,0.99
315143.0,0.96
315145.0,0.98
315153.0,0.78
315164.0,0.98
315169.0,0.97
315178.0,1.0
315179.0,0.96
315189.0,0.81
315192.0,0.97
315194.0,0.96
315198.0,0.96
315210.0,0.98
315211.0,0.7
315221.0,0.97
315222.0,0.92
315228.0,0.95
315231.0,1.0
315233.0,0.98
315235.0,0.85
315240.0,0.98
315244.0,0.91
315257.0,0.97
315261.0,0.84
315271.0,0.88
315278.0,0.82
315282.0,0.81
315287.0,0.95
315288.0,0.96
315291.0,0.97
315306.0,0.97
315309.0,0.89
315312.0,0.87
315330.0,0.74
315335.0,0.87
315337.0,0.81
315343.0,0.98
315344.0,0.97
315366.0,0.71
315389.0,0.86
315403.0,0.92
315414.0,1.0
315425.0,0.65
315430.0,0.98
315432.0,0.86
315436.0,0.97
315437.0,0.83
315445.0,0.86
315451.0,0.83
315460.0,0.87
315462.0,0.95
315476.0,0.93
315480.0,1.0
315489.0,0.89
315494.0,0.82
315499.0,0.81
315503.0,0.78
315507.0,0.9
315540.0,0.8
315541.0,0.92
315546.0,0.98
315553.0,0.96
315569.0,0.93
315571.0,0.96
315574.0,1.0
315580.0,0.79
315587.0,0.97
315609.0,0.92
315610.0,0.9
315617.0,0.88
315623.0,0.94
315629.0,0.65
315635.0,0.8
315637.0,0.79
315641.0,0.91
315644.0,0.85
315654.0,1.0
315662.0,0.79
315663.0,0.92
315673.0,0.95
315677.0,0.98
315679.0,0.99
315680.0,0.88
315681.0,0.91
315682.0,0.87
315684.0,0.92
315693.0,0.91
315701.0,0.95
315705.0,0.69
315706.0,0.61
315711.0,0.77
315714.0,0.96
315725.0,1.0
315738.0,0.92
315740.0,1.0
315749.0,1.0
315753.0,0.98
315757.0,0.84
315778.0,0.8
315781.0,0.99
315793.0,0.96
315813.0,0.65
315822.0,0.86
315827.0,0.97
315831.0,0.92
315843.0,0.96
315857.0,0.85
315864.0,0.92
315869.0,0.92
315870.0,0.9
315878.0,0.97
315891.0,0.97
315894.0,1.0
315895.0,1.0
315903.0,0.97
315917.0,1.0
315920.0,0.84
315937.0,0.6
315938.0,0.96
315947.0,0.96
315970.0,0.82
315971.0,0.87
315974.0,0.97
315984.0,0.86
315985.0,0.92
315988.0,0.98
315993.0,0.83
315995.0,0.98
315997.0,0.86
316000.0,0.91
316009.0,0.87
316011.0,0.94
316014.0,0.85
316021.0,0.89
316022.0,0.96
316023.0,0.93
316060.0,0.94
316063.0,0.95
316065.0,0.92
316066.0,0.96
316077.0,0.97
316083.0,0.87
316093.0,0.98
316100.0,0.84
316110.0,0.78
316118.0,0.9
316135.0,0.98
316139.0,0.97
316154.0,0.76
316156.0,0.9
316171.0,0.82
316173.0,0.81
316186.0,0.93
316188.0,0.81
316190.0,0.89
316195.0,1.0
316205.0,0.94
316214.0,0.96
316216.0,0.75
316220.0,0.91
316222.0,0.99
316224.0,0.96
316226.0,0.37
316230.0,0.96
316248.0,1.0
316258.0,0.9
316269.0,0.92
316270.0,0.73
316279.0,0.95
316286.0,0.88
316295.0,0.97
316297.0,0.84
316305.0,0.58
316312.0,0.78
316313.0,0.86
316314.0,0.95
316320.0,0.96
316321.0,0.83
316328.0,0.81
316329.0,0.75
316334.0,0.92
316364.0,0.9
316372.0,0.92
316382.0,0.88
316407.0,0.64
316411.0,0.95
316433.0,0.99
316435.0,0.96
316441.0,0.88
316456.0,0.88
316457.0,0.61
316462.0,0.82
316465.0,0.9
316466.0,0.98
316468.0,0.88
316469.0,0.97
316479.0,0.91
316481.0,0.93
316484.0,0.9
316502.0,0.91
316517.0,0.74
316525.0,0.93
316531.0,0.9
316546.0,0.88
316549.0,0.7
316557.0,0.94
316561.0,0.97
316564.0,0.66
316565.0,0.91
316594.0,0.94
316595.0,0.95
316600.0,0.96
316625.0,0.91
316645.0,0.92
316647.0,0.94
316659.0,0.96
316683.0,0.82
316694.0,0.92
316697.0,0.8
316701.0,0.99
316702.0,0.86
316703.0,1.0
316718.0,0.97
316723.0,0.89
316748.0,0.97
316756.0,0.8
316758.0,0.96
316763.0,0.85
316764.0,0.99
316768.0,0.93
316769.0,0.95
316772.0,1.0
316777.0,0.91
316781.0,0.9
316785.0,1.0
316786.0,0.95
316815.0,1.0
316816.0,0.98
316828.0,0.99
316831.0,0.69
316837.0,0.89
316843.0,0.97
316849.0,0.91
316854.0,0.9
316862.0,0.94
316867.0,0.94
316902.0,0.77
316903.0,0.96
316906.0,0.98
316914.0,0.9
316915.0,0.87
316923.0,0.86
316928.0,0.97
316930.0,0.92
316932.0,0.94
316940.0,1.0
316947.0,1.0
316948.0,0.95
316977.0,0.92
316983.0,0.99
316987.0,0.99
317003.0,0.94
317005.0,0.82
317035.0,0.92
317036.0,1.0
317043.0,0.88
317048.0,0.96
317056.0,0.86
317065.0,0.94
317079.0,0.84
317080.0,0.98
317083.0,0.89
317087.0,0.93
317103.0,0.92
317117.0,1.0
317119.0,0.83
317125.0,0.82
317126.0,0.86
317134.0,1.0
317138.0,1.0
317142.0,0.69
317150.0,0.89
317184.0,0.92
317190.0,0.93
317196.0,0.87
317197.0,0.96
317206.0,0.92
317210.0,1.0
317221.0,0.95
317226.0,0.93
317227.0,0.89
317236.0,0.91
317237.0,1.0
317241.0,0.78
317249.0,0.89
317256.0,1.0
317282.0,0.99
317294.0,0.96
317298.0,0.87
317300.0,0.94
317307.0,0.84
317311.0,0.99
317318.0,0.92
317322.0,0.94
317323.0,1.0
317332.0,0.69
317338.0,0.65
317346.0,0.93
317347.0,0.99
317349.0,0.99
317354.0,1.0
317369.0,0.96
317386.0,0.9
317389.0,0.82
317410.0,0.96
317411.0,0.82
317422.0,0.91
317434.0,0.89
317446.0,0.95
317449.0,0.96
317455.0,0.61
